customer_key,customer_name,age,gender,city,state,country
C002984,Customer_4095,24,Male,Houston,FL,USA
C009108,Customer_4096,65,Male,Chicago,NY,USA
C006505,Customer_4097,59,Female,New York,IL,USA
C000991,Customer_4098,66,Male,Miami,CA,USA
C007601,Customer_4099,33,Male,Miami,FL,USA
C000746,Customer_4100,37,Male,Los Angeles,FL,USA
C002269,Customer_4101,20,Male,Los Angeles,FL,USA
C002160,Customer_4102,46,Female,Los Angeles,IL,USA
C006730,Customer_4103,34,Male,New York,CA,USA
C002988,Customer_4104,40,Female,Miami,NY,USA
C001456,Customer_4105,70,Male,Chicago,TX,USA
C002699,Customer_4106,23,Female,Miami,FL,USA
C007900,Customer_4107,46,Female,Houston,FL,USA
C001016,Customer_4108,25,Female,Los Angeles,IL,USA
C000517,Customer_4109,67,Female,Miami,IL,USA
C001338,Customer_4110,69,Male,Houston,FL,USA
C000808,Customer_4111,33,Male,Los Angeles,FL,USA
C006142,Customer_4112,31,Female,Miami,NY,USA
C003565,Customer_4113,69,Female,Miami,FL,USA
C001512,Customer_4114,65,Male,Miami,FL,USA
C003148,Customer_4115,55,Male,Miami,IL,USA
C005438,Customer_4116,62,Female,Chicago,NY,USA
C002263,Customer_4117,40,Female,New York,CA,USA
C003858,Customer_4118,63,Female,Los Angeles,FL,USA
C005528,Customer_4119,57,Male,Los Angeles,TX,USA
C000995,Customer_4120,58,Female,New York,IL,USA
C003534,Customer_4121,45,Female,New York,IL,USA
C007292,Customer_4122,28,Female,Miami,FL,USA
C008326,Customer_4123,57,Male,Houston,NY,USA
C004346,Customer_4124,26,Male,Los Angeles,TX,USA
C005531,Customer_4125,68,Female,New York,TX,USA
C002274,Customer_4126,31,Female,Los Angeles,IL,USA
C002277,Customer_4127,70,Male,New York,FL,USA
C003788,Customer_4128,31,Female,Houston,CA,USA
C002631,Customer_4129,69,Male,New York,CA,USA
C002949,Customer_4130,21,Female,Houston,FL,USA
C005095,Customer_4131,54,Male,Chicago,CA,USA
C008124,Customer_4132,40,Female,Chicago,NY,USA
C002227,Customer_4133,52,Female,Miami,FL,USA
C007689,Customer_4134,35,Female,Chicago,CA,USA
C007441,Customer_4135,56,Male,Los Angeles,IL,USA
C002228,Customer_4136,52,Male,Chicago,FL,USA
C001179,Customer_4137,28,Male,Houston,FL,USA
C002911,Customer_4138,38,Male,Chicago,NY,USA
C007889,Customer_4139,63,Male,Chicago,FL,USA
C006325,Customer_4140,36,Male,Houston,NY,USA
C006911,Customer_4141,36,Male,Miami,NY,USA
C005879,Customer_4142,54,Male,Los Angeles,CA,USA
C007245,Customer_4143,35,Female,Los Angeles,FL,USA
C006241,Customer_4144,50,Male,New York,NY,USA
C000885,Customer_4145,61,Male,Los Angeles,IL,USA
C004703,Customer_4146,70,Male,New York,TX,USA
C009168,Customer_4147,24,Female,New York,CA,USA
C006376,Customer_4148,26,Male,Chicago,IL,USA
C002430,Customer_4149,66,Female,Chicago,CA,USA
C004800,Customer_4150,68,Female,Miami,FL,USA
C002112,Customer_4151,44,Female,Houston,CA,USA
C006212,Customer_4152,21,Male,Chicago,IL,USA
C005001,Customer_4153,35,Male,Houston,CA,USA
C002177,Customer_4154,59,Female,New York,NY,USA
C002481,Customer_4155,26,Female,Los Angeles,FL,USA
C007872,Customer_4156,62,Male,Miami,IL,USA
C009052,Customer_4157,26,Male,Los Angeles,FL,USA
C001339,Customer_4158,33,Male,Miami,TX,USA
C007667,Customer_4159,27,Female,New York,CA,USA
C001408,Customer_4160,63,Female,New York,NY,USA
C003974,Customer_4161,38,Female,Los Angeles,FL,USA
C004872,Customer_4162,33,Male,Chicago,NY,USA
C001474,Customer_4163,66,Male,New York,CA,USA
C008625,Customer_4164,61,Male,Los Angeles,NY,USA
C001048,Customer_4165,43,Female,New York,FL,USA
C002795,Customer_4166,49,Female,Los Angeles,IL,USA
C005360,Customer_4167,27,Male,Houston,CA,USA
C006400,Customer_4168,54,Male,Chicago,TX,USA
C000066,Customer_4169,58,Female,Houston,CA,USA
C007992,Customer_4170,35,Male,Chicago,IL,USA
C007569,Customer_4171,58,Male,Miami,NY,USA
C007701,Customer_4172,44,Male,Miami,NY,USA
C005869,Customer_4173,42,Female,Houston,IL,USA
C006976,Customer_4174,46,Female,Los Angeles,TX,USA
C002734,Customer_4175,22,Male,Chicago,NY,USA
C005706,Customer_4176,58,Male,Miami,CA,USA
C004892,Customer_4177,68,Female,Chicago,CA,USA
C004623,Customer_4178,67,Female,Houston,NY,USA
C008313,Customer_4179,23,Female,New York,IL,USA
C006442,Customer_4180,43,Male,Miami,IL,USA
C003153,Customer_4181,50,Male,Houston,IL,USA
C004459,Customer_4182,65,Female,New York,CA,USA
C004780,Customer_4183,35,Male,Miami,NY,USA
C006483,Customer_4184,62,Male,Miami,NY,USA
C002937,Customer_4185,41,Male,Los Angeles,IL,USA
C000910,Customer_4186,47,Female,New York,CA,USA
C003135,Customer_4187,49,Female,Chicago,NY,USA
C007271,Customer_4188,38,Male,Chicago,CA,USA
C005254,Customer_4189,55,Female,Miami,NY,USA
C001758,Customer_4190,18,Male,Chicago,IL,USA
C005740,Customer_4191,67,Female,Los Angeles,IL,USA
C005626,Customer_4192,64,Male,Chicago,NY,USA
C007375,Customer_4193,23,Male,Chicago,TX,USA
C004439,Customer_4194,64,Male,Houston,TX,USA
C003467,Customer_4195,47,Female,Houston,FL,USA
C008003,Customer_4196,58,Male,Los Angeles,NY,USA
C003817,Customer_4197,60,Male,New York,NY,USA
C002000,Customer_4198,62,Male,New York,NY,USA
C001601,Customer_4199,40,Male,Los Angeles,FL,USA
C008293,Customer_4200,22,Male,Miami,TX,USA
C000092,Customer_4201,68,Female,Miami,IL,USA
C001305,Customer_4202,52,Female,Chicago,FL,USA
C007132,Customer_4203,43,Female,New York,FL,USA
C001482,Customer_4204,31,Female,Los Angeles,IL,USA
C008689,Customer_4205,45,Female,Chicago,IL,USA
C008905,Customer_4206,70,Female,Los Angeles,IL,USA
C005994,Customer_4207,31,Female,Los Angeles,TX,USA
C006367,Customer_4208,49,Female,Houston,TX,USA
C007341,Customer_4209,35,Female,Los Angeles,TX,USA
C007381,Customer_4210,38,Female,Los Angeles,CA,USA
C007993,Customer_4211,36,Male,New York,IL,USA
C003154,Customer_4212,39,Female,Los Angeles,IL,USA
C007458,Customer_4213,53,Female,Los Angeles,IL,USA
C008890,Customer_4214,54,Female,Chicago,NY,USA
C008778,Customer_4215,26,Female,Houston,FL,USA
C005649,Customer_4216,54,Male,Chicago,CA,USA
C005624,Customer_4217,49,Female,Los Angeles,FL,USA
C007984,Customer_4218,68,Male,Chicago,FL,USA
C001418,Customer_4219,39,Male,Houston,NY,USA
C000228,Customer_4220,61,Female,Los Angeles,CA,USA
C006112,Customer_4221,66,Male,New York,TX,USA
C004848,Customer_4222,21,Male,New York,FL,USA
C000883,Customer_4223,20,Female,Chicago,FL,USA
C005515,Customer_4224,24,Female,Los Angeles,IL,USA
C001521,Customer_4225,58,Male,Houston,IL,USA
C000271,Customer_4226,68,Male,Miami,CA,USA
C004675,Customer_4227,47,Female,Houston,NY,USA
C004279,Customer_4228,19,Female,Miami,TX,USA
C006479,Customer_4229,25,Male,Houston,IL,USA
C000643,Customer_4230,28,Male,Miami,NY,USA
C005210,Customer_4231,46,Male,New York,FL,USA
C004326,Customer_4232,47,Female,New York,NY,USA
C005746,Customer_4233,18,Male,Miami,NY,USA
C001398,Customer_4234,45,Female,Chicago,TX,USA
C001984,Customer_4235,30,Female,Los Angeles,NY,USA
C001189,Customer_4236,62,Male,Miami,TX,USA
C004876,Customer_4237,26,Female,Chicago,TX,USA
C008699,Customer_4238,59,Female,Houston,FL,USA
C006670,Customer_4239,37,Female,Miami,NY,USA
C001899,Customer_4240,28,Female,New York,NY,USA
C000017,Customer_4241,35,Female,Los Angeles,NY,USA
C008513,Customer_4242,23,Female,New York,FL,USA
C002791,Customer_4243,59,Female,Houston,CA,USA
C008781,Customer_4244,41,Male,Houston,CA,USA
C002544,Customer_4245,34,Male,Chicago,IL,USA
C003872,Customer_4246,23,Female,New York,CA,USA
C006892,Customer_4247,41,Male,Houston,NY,USA
C006058,Customer_4248,60,Female,Chicago,TX,USA
C003661,Customer_4249,59,Female,Los Angeles,FL,USA
C003812,Customer_4250,28,Female,New York,CA,USA
C005741,Customer_4251,21,Female,Chicago,TX,USA
C009080,Customer_4252,43,Male,Los Angeles,FL,USA
C001092,Customer_4253,58,Male,Chicago,CA,USA
C000050,Customer_4254,37,Female,New York,CA,USA
C008369,Customer_4255,64,Male,Los Angeles,NY,USA
C003437,Customer_4256,62,Female,Los Angeles,TX,USA
C006334,Customer_4257,66,Male,Miami,IL,USA
C000554,Customer_4258,32,Female,Chicago,TX,USA
C006642,Customer_4259,45,Male,New York,CA,USA
C003481,Customer_4260,59,Female,Los Angeles,TX,USA
C009045,Customer_4261,23,Female,Los Angeles,FL,USA
C003413,Customer_4262,63,Female,Miami,FL,USA
C006451,Customer_4263,24,Male,Miami,TX,USA
C005203,Customer_4264,18,Female,Chicago,CA,USA
C007529,Customer_4265,31,Male,Houston,NY,USA
C007340,Customer_4266,48,Female,Houston,FL,USA
C004613,Customer_4267,22,Male,Chicago,CA,USA
C000847,Customer_4268,26,Male,Los Angeles,IL,USA
C006211,Customer_4269,55,Female,Houston,TX,USA
C002431,Customer_4270,32,Male,Chicago,FL,USA
C000639,Customer_4271,51,Male,Los Angeles,NY,USA
C004854,Customer_4272,61,Female,Los Angeles,NY,USA
C006167,Customer_4273,46,Female,Los Angeles,NY,USA
C004874,Customer_4274,18,Male,Los Angeles,IL,USA
C002349,Customer_4275,18,Female,Miami,FL,USA
C007639,Customer_4276,62,Female,Los Angeles,CA,USA
C001778,Customer_4277,39,Male,Miami,CA,USA
C003540,Customer_4278,70,Male,Los Angeles,IL,USA
C001389,Customer_4279,25,Female,New York,TX,USA
C004275,Customer_4280,45,Male,Los Angeles,CA,USA
C008164,Customer_4281,62,Female,New York,CA,USA
C004852,Customer_4282,26,Female,Los Angeles,FL,USA
C005951,Customer_4283,48,Male,Chicago,TX,USA
C007394,Customer_4284,22,Male,Houston,NY,USA
C008580,Customer_4285,32,Female,Miami,CA,USA
C005763,Customer_4286,42,Male,New York,CA,USA
C002218,Customer_4287,23,Male,Los Angeles,CA,USA
C006981,Customer_4288,64,Female,Los Angeles,NY,USA
C009003,Customer_4289,69,Male,New York,NY,USA
C006605,Customer_4290,24,Female,Los Angeles,TX,USA
C001832,Customer_4291,24,Male,New York,IL,USA
C006425,Customer_4292,38,Male,Los Angeles,FL,USA
C002742,Customer_4293,41,Female,Los Angeles,IL,USA
C003394,Customer_4294,37,Female,Chicago,FL,USA
C006386,Customer_4295,26,Male,Houston,TX,USA
C004419,Customer_4296,42,Female,Houston,CA,USA
C008804,Customer_4297,67,Female,Houston,IL,USA
C005040,Customer_4298,70,Female,New York,CA,USA
C006843,Customer_4299,66,Male,New York,FL,USA
C005020,Customer_4300,26,Female,Houston,TX,USA
C003462,Customer_4301,59,Female,Houston,NY,USA
C002033,Customer_4302,61,Female,Chicago,CA,USA
C003711,Customer_4303,27,Male,New York,FL,USA
C003796,Customer_4304,22,Female,Houston,IL,USA
C003901,Customer_4305,51,Female,Houston,NY,USA
C003851,Customer_4306,54,Male,Los Angeles,IL,USA
C004573,Customer_4307,18,Male,Houston,IL,USA
C007813,Customer_4308,57,Female,Miami,CA,USA
C000485,Customer_4309,59,Male,Miami,NY,USA
C008836,Customer_4310,28,Female,Chicago,IL,USA
C006817,Customer_4311,46,Male,Chicago,FL,USA
C000527,Customer_4312,40,Female,Los Angeles,NY,USA
C008025,Customer_4313,64,Female,New York,CA,USA
C001800,Customer_4314,31,Male,Los Angeles,FL,USA
C000059,Customer_4315,58,Female,Chicago,TX,USA
C004887,Customer_4316,65,Female,Chicago,NY,USA
C003428,Customer_4317,27,Male,Los Angeles,TX,USA
C007024,Customer_4318,44,Female,New York,NY,USA
C007864,Customer_4319,57,Female,New York,IL,USA
C005319,Customer_4320,61,Male,Los Angeles,FL,USA
C004938,Customer_4321,46,Male,Los Angeles,NY,USA
C007329,Customer_4322,31,Female,Miami,CA,USA
C005762,Customer_4323,23,Female,Miami,CA,USA
C008103,Customer_4324,24,Female,Chicago,IL,USA
C005932,Customer_4325,26,Female,Houston,NY,USA
C006884,Customer_4326,66,Female,Los Angeles,TX,USA
C003680,Customer_4327,25,Female,Los Angeles,IL,USA
C007666,Customer_4328,55,Female,New York,IL,USA
C004539,Customer_4329,64,Female,Los Angeles,TX,USA
C002775,Customer_4330,42,Female,Chicago,IL,USA
C004998,Customer_4331,40,Female,Los Angeles,TX,USA
C006208,Customer_4332,45,Male,New York,TX,USA
C007112,Customer_4333,38,Male,Los Angeles,FL,USA
C008312,Customer_4334,68,Female,Miami,IL,USA
C003620,Customer_4335,26,Male,Chicago,NY,USA
C000277,Customer_4336,33,Male,Houston,FL,USA
C006082,Customer_4337,35,Female,New York,NY,USA
C003062,Customer_4338,59,Male,Miami,IL,USA
C008098,Customer_4339,23,Female,New York,NY,USA
C003484,Customer_4340,33,Male,New York,FL,USA
C001587,Customer_4341,53,Female,Houston,FL,USA
C006861,Customer_4342,56,Male,Los Angeles,FL,USA
C006659,Customer_4343,56,Female,Los Angeles,IL,USA
C005471,Customer_4344,64,Male,Los Angeles,TX,USA
C009021,Customer_4345,56,Female,Chicago,TX,USA
C006493,Customer_4346,36,Male,New York,IL,USA
C006959,Customer_4347,67,Female,Chicago,CA,USA
C006662,Customer_4348,62,Female,New York,NY,USA
C004074,Customer_4349,19,Male,Houston,NY,USA
C003712,Customer_4350,60,Male,Houston,TX,USA
C008087,Customer_4351,37,Male,Chicago,IL,USA
C008135,Customer_4352,31,Female,Miami,IL,USA
C000067,Customer_4353,51,Male,Houston,TX,USA
C000191,Customer_4354,56,Female,New York,CA,USA
C002212,Customer_4355,50,Male,Houston,CA,USA
C002359,Customer_4356,30,Female,Houston,FL,USA
C007563,Customer_4357,65,Female,Chicago,FL,USA
C008790,Customer_4358,43,Female,Chicago,TX,USA
C007149,Customer_4359,36,Male,Houston,FL,USA
C001690,Customer_4360,59,Male,New York,FL,USA
C006491,Customer_4361,21,Male,Miami,FL,USA
C004093,Customer_4362,68,Male,Miami,TX,USA
C002967,Customer_4363,68,Male,Los Angeles,TX,USA
C003367,Customer_4364,33,Female,Chicago,IL,USA
C003138,Customer_4365,49,Male,New York,TX,USA
C003634,Customer_4366,42,Male,Houston,FL,USA
C008474,Customer_4367,25,Male,Chicago,FL,USA
C008870,Customer_4368,33,Female,Miami,CA,USA
C003090,Customer_4369,49,Female,Los Angeles,NY,USA
C007276,Customer_4370,58,Male,Miami,CA,USA
C004310,Customer_4371,56,Female,Houston,TX,USA
C006480,Customer_4372,22,Male,Los Angeles,NY,USA
C002126,Customer_4373,51,Male,Houston,TX,USA
C002955,Customer_4374,18,Male,Los Angeles,CA,USA
C005546,Customer_4375,41,Male,Chicago,CA,USA
C003748,Customer_4376,38,Male,Miami,FL,USA
C003972,Customer_4377,26,Male,New York,NY,USA
C008395,Customer_4378,42,Male,Los Angeles,NY,USA
C002914,Customer_4379,54,Male,Los Angeles,NY,USA
C003478,Customer_4380,44,Male,Chicago,CA,USA
C003915,Customer_4381,41,Male,Miami,FL,USA
C005838,Customer_4382,52,Female,New York,TX,USA
C007066,Customer_4383,61,Male,Miami,NY,USA
C003146,Customer_4384,29,Female,Chicago,IL,USA
C004276,Customer_4385,66,Female,Houston,TX,USA
C004779,Customer_4386,48,Male,Houston,FL,USA
C001618,Customer_4387,67,Male,Miami,IL,USA
C002986,Customer_4388,22,Female,Chicago,TX,USA
C002744,Customer_4389,19,Female,Chicago,NY,USA
C004625,Customer_4390,55,Female,Miami,FL,USA
C007070,Customer_4391,22,Male,Los Angeles,FL,USA
C003845,Customer_4392,18,Male,Los Angeles,NY,USA
C004772,Customer_4393,34,Female,Houston,CA,USA
C001905,Customer_4394,31,Female,Los Angeles,FL,USA
C003643,Customer_4395,20,Male,Los Angeles,NY,USA
C005440,Customer_4396,21,Female,Houston,CA,USA
C000839,Customer_4397,68,Male,Miami,IL,USA
C003544,Customer_4398,43,Male,New York,NY,USA
C001070,Customer_4399,50,Male,Los Angeles,IL,USA
C007809,Customer_4400,36,Male,New York,FL,USA
C002616,Customer_4401,58,Male,Los Angeles,FL,USA
C003295,Customer_4402,63,Male,New York,IL,USA
C001876,Customer_4403,50,Male,New York,CA,USA
C003995,Customer_4404,67,Female,New York,FL,USA
C000303,Customer_4405,44,Female,New York,CA,USA
C003349,Customer_4406,45,Female,Miami,FL,USA
C003245,Customer_4407,62,Female,Houston,IL,USA
C007236,Customer_4408,43,Male,Miami,IL,USA
C000193,Customer_4409,23,Female,New York,NY,USA
C008528,Customer_4410,58,Female,Los Angeles,FL,USA
C008262,Customer_4411,52,Female,Chicago,NY,USA
C008902,Customer_4412,52,Female,Miami,IL,USA
C007806,Customer_4413,57,Female,Houston,TX,USA
C008598,Customer_4414,27,Male,Miami,FL,USA
C005845,Customer_4415,35,Female,New York,NY,USA
C008130,Customer_4416,23,Female,New York,IL,USA
C002823,Customer_4417,37,Female,Houston,CA,USA
C004454,Customer_4418,23,Male,New York,IL,USA
C003468,Customer_4419,50,Male,Houston,TX,USA
C006835,Customer_4420,31,Female,Chicago,CA,USA
C003086,Customer_4421,69,Female,New York,FL,USA
C000338,Customer_4422,27,Male,Los Angeles,CA,USA
C001662,Customer_4423,52,Female,Miami,FL,USA
C002158,Customer_4424,38,Male,Los Angeles,IL,USA
C004873,Customer_4425,43,Female,Chicago,NY,USA
C008549,Customer_4426,55,Male,New York,TX,USA
C004363,Customer_4427,58,Female,Miami,TX,USA
C008688,Customer_4428,66,Male,Miami,CA,USA
C004752,Customer_4429,59,Female,Miami,NY,USA
C004055,Customer_4430,61,Male,Chicago,FL,USA
C004159,Customer_4431,59,Female,Chicago,IL,USA
C005228,Customer_4432,22,Female,Los Angeles,CA,USA
C000731,Customer_4433,37,Female,Miami,CA,USA
C004782,Customer_4434,62,Male,Chicago,TX,USA
C003554,Customer_4435,45,Male,New York,TX,USA
C000661,Customer_4436,64,Female,Houston,NY,USA
C003124,Customer_4437,33,Male,New York,FL,USA
C004722,Customer_4438,21,Female,Los Angeles,IL,USA
C008191,Customer_4439,33,Female,Los Angeles,FL,USA
C007232,Customer_4440,23,Male,Los Angeles,FL,USA
C008862,Customer_4441,45,Male,Houston,TX,USA
C000482,Customer_4442,25,Male,Houston,FL,USA
C002439,Customer_4443,47,Female,Chicago,TX,USA
C005537,Customer_4444,57,Female,Los Angeles,IL,USA
C007230,Customer_4445,56,Female,Los Angeles,TX,USA
C000301,Customer_4446,21,Male,Miami,CA,USA
C005979,Customer_4447,37,Female,Houston,FL,USA
C006568,Customer_4448,60,Female,Los Angeles,CA,USA
C002809,Customer_4449,65,Female,Los Angeles,IL,USA
C006414,Customer_4450,60,Male,New York,FL,USA
C002947,Customer_4451,65,Female,Chicago,CA,USA
C008239,Customer_4452,29,Female,Chicago,CA,USA
C005665,Customer_4453,25,Female,Los Angeles,FL,USA
C001732,Customer_4454,18,Male,Los Angeles,CA,USA
C003783,Customer_4455,63,Female,New York,FL,USA
C007670,Customer_4456,26,Male,Houston,NY,USA
C006596,Customer_4457,62,Female,Los Angeles,NY,USA
C002861,Customer_4458,18,Female,Houston,FL,USA
C001131,Customer_4459,28,Female,Chicago,CA,USA
C008757,Customer_4460,49,Male,Chicago,CA,USA
C005836,Customer_4461,40,Male,Miami,CA,USA
C001712,Customer_4462,51,Male,Houston,IL,USA
C001355,Customer_4463,51,Male,Los Angeles,CA,USA
C007960,Customer_4464,68,Male,Los Angeles,NY,USA
C008907,Customer_4465,70,Male,New York,TX,USA
C003114,Customer_4466,64,Male,Miami,FL,USA
C003914,Customer_4467,34,Female,Los Angeles,FL,USA
C004759,Customer_4468,28,Female,Los Angeles,IL,USA
C001977,Customer_4469,41,Female,Chicago,TX,USA
C003560,Customer_4470,26,Male,Chicago,FL,USA
C009087,Customer_4471,65,Male,Chicago,IL,USA
C006869,Customer_4472,67,Male,Houston,TX,USA
C002839,Customer_4473,35,Male,New York,TX,USA
C000918,Customer_4474,64,Female,Chicago,TX,USA
C009046,Customer_4475,25,Female,Miami,TX,USA
C000457,Customer_4476,67,Male,Miami,FL,USA
C004157,Customer_4477,19,Male,Houston,NY,USA
C005995,Customer_4478,39,Female,Miami,FL,USA
C004816,Customer_4479,69,Male,Miami,TX,USA
C005689,Customer_4480,45,Male,Miami,IL,USA
C005248,Customer_4481,35,Male,Chicago,IL,USA
C001125,Customer_4482,51,Female,New York,FL,USA
C001785,Customer_4483,22,Female,Chicago,CA,USA
C000880,Customer_4484,34,Male,Houston,TX,USA
C004548,Customer_4485,63,Male,New York,IL,USA
C000895,Customer_4486,54,Female,Los Angeles,IL,USA
C000817,Customer_4487,58,Male,New York,FL,USA
C004578,Customer_4488,22,Female,Chicago,IL,USA
C006279,Customer_4489,49,Female,Miami,FL,USA
C002680,Customer_4490,47,Male,Houston,TX,USA
C008531,Customer_4491,50,Male,Miami,IL,USA
C000072,Customer_4492,41,Male,Chicago,CA,USA
C000992,Customer_4493,21,Female,New York,NY,USA
C001217,Customer_4494,49,Female,Miami,CA,USA
C008278,Customer_4495,54,Female,Chicago,IL,USA
C006802,Customer_4496,28,Female,Los Angeles,CA,USA
C007930,Customer_4497,41,Male,Houston,NY,USA
C000424,Customer_4498,28,Male,Houston,TX,USA
C000398,Customer_4499,34,Male,Chicago,IL,USA
C000700,Customer_4500,67,Female,Miami,IL,USA
C000858,Customer_4501,24,Male,Los Angeles,IL,USA
C008571,Customer_4502,54,Male,Houston,FL,USA
C005907,Customer_4503,61,Male,Houston,CA,USA
C003083,Customer_4504,64,Male,Los Angeles,FL,USA
C006429,Customer_4505,25,Male,Los Angeles,FL,USA
C003529,Customer_4506,32,Male,Miami,TX,USA
C005108,Customer_4507,65,Male,Chicago,IL,USA
C002850,Customer_4508,50,Male,Houston,FL,USA
C001907,Customer_4509,18,Female,Los Angeles,TX,USA
C003637,Customer_4510,20,Female,Chicago,IL,USA
C002123,Customer_4511,18,Male,Los Angeles,NY,USA
C001401,Customer_4512,33,Female,Houston,NY,USA
C007789,Customer_4513,20,Male,Houston,IL,USA
C003144,Customer_4514,48,Female,Houston,FL,USA
C008965,Customer_4515,41,Male,Chicago,TX,USA
C007167,Customer_4516,42,Male,Los Angeles,CA,USA
C006863,Customer_4517,27,Female,Los Angeles,TX,USA
C006454,Customer_4518,29,Female,Chicago,TX,USA
C007388,Customer_4519,20,Female,Miami,IL,USA
C000315,Customer_4520,53,Male,Los Angeles,NY,USA
C000270,Customer_4521,69,Male,New York,NY,USA
C002041,Customer_4522,63,Female,Houston,FL,USA
C003147,Customer_4523,65,Female,New York,FL,USA
C000004,Customer_4524,59,Female,Houston,TX,USA
C004802,Customer_4525,44,Male,Chicago,TX,USA
C002996,Customer_4526,32,Male,Miami,IL,USA
C008731,Customer_4527,38,Male,New York,IL,USA
C005599,Customer_4528,33,Female,Los Angeles,CA,USA
C004641,Customer_4529,44,Male,Miami,IL,USA
C006638,Customer_4530,64,Male,Los Angeles,FL,USA
C008159,Customer_4531,38,Female,New York,TX,USA
C005645,Customer_4532,35,Male,Chicago,IL,USA
C005140,Customer_4533,70,Male,Miami,IL,USA
C001655,Customer_4534,22,Female,Los Angeles,NY,USA
C001353,Customer_4535,54,Male,Los Angeles,IL,USA
C002622,Customer_4536,41,Male,Miami,TX,USA
C006728,Customer_4537,25,Female,Chicago,IL,USA
C008576,Customer_4538,50,Female,New York,NY,USA
C001943,Customer_4539,61,Female,New York,FL,USA
C009013,Customer_4540,21,Female,Chicago,TX,USA
C009020,Customer_4541,29,Male,Houston,TX,USA
C007042,Customer_4542,32,Male,Los Angeles,FL,USA
C005975,Customer_4543,69,Female,New York,FL,USA
C008227,Customer_4544,51,Male,Los Angeles,TX,USA
C000941,Customer_4545,20,Male,Miami,CA,USA
C006165,Customer_4546,43,Female,Chicago,NY,USA
C003619,Customer_4547,22,Female,Chicago,NY,USA
C005418,Customer_4548,47,Male,Miami,FL,USA
C005635,Customer_4549,36,Male,Houston,CA,USA
C008750,Customer_4550,67,Female,Los Angeles,IL,USA
C003081,Customer_4551,37,Female,Houston,FL,USA
C002192,Customer_4552,38,Male,Los Angeles,CA,USA
C001428,Customer_4553,23,Male,Houston,NY,USA
C005638,Customer_4554,53,Female,Los Angeles,NY,USA
C002740,Customer_4555,47,Female,Houston,TX,USA
C007345,Customer_4556,18,Female,Los Angeles,CA,USA
C009171,Customer_4557,41,Male,Miami,NY,USA
C004100,Customer_4558,30,Female,Chicago,NY,USA
C004662,Customer_4559,36,Male,Los Angeles,IL,USA
C007657,Customer_4560,54,Male,New York,FL,USA
C004113,Customer_4561,68,Male,Houston,TX,USA
C000580,Customer_4562,37,Female,Houston,CA,USA
C004370,Customer_4563,65,Male,New York,CA,USA
C006598,Customer_4564,57,Male,Chicago,IL,USA
C000158,Customer_4565,33,Female,Chicago,CA,USA
C007428,Customer_4566,47,Male,Miami,CA,USA
C002585,Customer_4567,41,Male,Miami,FL,USA
C006921,Customer_4568,55,Female,New York,IL,USA
C006199,Customer_4569,49,Male,Miami,FL,USA
C003263,Customer_4570,67,Female,Chicago,CA,USA
C003416,Customer_4571,67,Male,New York,IL,USA
C007778,Customer_4572,30,Female,Los Angeles,FL,USA
C008592,Customer_4573,64,Male,Los Angeles,CA,USA
C001166,Customer_4574,52,Female,New York,TX,USA
C005480,Customer_4575,66,Male,Los Angeles,TX,USA
C002278,Customer_4576,68,Male,Miami,TX,USA
C006871,Customer_4577,33,Male,New York,FL,USA
C006318,Customer_4578,27,Female,New York,NY,USA
C003252,Customer_4579,18,Male,Chicago,FL,USA
C001180,Customer_4580,44,Female,Miami,FL,USA
C006719,Customer_4581,19,Female,Miami,IL,USA
C007173,Customer_4582,32,Female,Los Angeles,TX,USA
C006487,Customer_4583,52,Female,Los Angeles,NY,USA
C005434,Customer_4584,40,Male,New York,NY,USA
C007822,Customer_4585,58,Male,New York,FL,USA
C006225,Customer_4586,62,Male,Los Angeles,NY,USA
C008672,Customer_4587,18,Male,Los Angeles,IL,USA
C000305,Customer_4588,39,Male,New York,NY,USA
C007803,Customer_4589,18,Female,Los Angeles,CA,USA
C005692,Customer_4590,66,Male,New York,CA,USA
C002285,Customer_4591,60,Female,Chicago,IL,USA
C007135,Customer_4592,42,Male,Chicago,FL,USA
C007422,Customer_4593,65,Female,Miami,NY,USA
C006749,Customer_4594,64,Female,New York,NY,USA
C001529,Customer_4595,37,Male,Chicago,IL,USA
C008282,Customer_4596,24,Female,Miami,CA,USA
C004236,Customer_4597,31,Female,Los Angeles,TX,USA
C004180,Customer_4598,51,Male,Houston,CA,USA
C003902,Customer_4599,33,Male,Miami,IL,USA
C007578,Customer_4600,44,Female,Houston,FL,USA
C001879,Customer_4601,49,Male,Miami,TX,USA
C004946,Customer_4602,21,Female,Houston,TX,USA
C001822,Customer_4603,27,Female,Houston,TX,USA
C008332,Customer_4604,63,Male,Chicago,NY,USA
C000010,Customer_4605,35,Female,New York,IL,USA
C001458,Customer_4606,23,Female,New York,IL,USA
C007661,Customer_4607,20,Male,Miami,IL,USA
C009036,Customer_4608,32,Male,New York,IL,USA
C001840,Customer_4609,51,Male,Miami,TX,USA
C001009,Customer_4610,44,Male,Chicago,NY,USA
C000655,Customer_4611,62,Male,Chicago,IL,USA
C001522,Customer_4612,41,Male,Miami,CA,USA
C007668,Customer_4613,47,Female,Miami,FL,USA
C005725,Customer_4614,65,Male,New York,CA,USA
C005394,Customer_4615,23,Male,Houston,TX,USA
C005639,Customer_4616,55,Male,Chicago,NY,USA
